"","region","electores","percent_participacion","votos_emitidos","votos_validos","organizacion_politica","tipo_organizacion_politica","votos","percent_votos","year","vuelta"
"1161","SAN MARTIN",610097,0.77589629,473372,375787,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",2467,0.00656,"2018","1"
"1162","SAN MARTIN",610097,0.77589629,473372,375787,"VOTOS EN BLANCO",NA,56661,0.15078,"2018","1"
"1163","SAN MARTIN",610097,0.77589629,473372,375787,"VOTOS NULOS",NA,40924,0.1089,"2018","1"
"1164","TACNA",269714,0.83758722,225909,174077,"ACCION POR LA UNIDAD TACNA","MOVIMIENTO REGIONAL",29438,0.16911,"2018","1"
"1165","TACNA",269714,0.83758722,225909,174077,"MOVIMENTO INDEPENDIENTE REGIONAL FUERZA TACNA","MOVIMIENTO REGIONAL",28576,0.16416,"2018","1"
"1166","TACNA",269714,0.83758722,225909,174077,"BANDERAS TACNEÑISTAS","MOVIMIENTO REGIONAL",25733,0.14783,"2018","1"
"1167","TACNA",269714,0.83758722,225909,174077,"FRENTE ESPERANZA POR TACNA","MOVIMIENTO REGIONAL",19198,0.11028,"2018","1"
"1168","TACNA",269714,0.83758722,225909,174077,"SIEMPRE UNIDOS","PARTIDO POLÍTICO",12617,0.07248,"2018","1"
"1169","TACNA",269714,0.83758722,225909,174077,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",12277,0.07053,"2018","1"
"1170","TACNA",269714,0.83758722,225909,174077,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",12080,0.06939,"2018","1"
"1171","TACNA",269714,0.83758722,225909,174077,"TODOS POR EL PERU","PARTIDO POLÍTICO",6925,0.03978,"2018","1"
"1172","TACNA",269714,0.83758722,225909,174077,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",6797,0.03905,"2018","1"
"1173","TACNA",269714,0.83758722,225909,174077,"VAMOS PERU","PARTIDO POLÍTICO",5468,0.03141,"2018","1"
"1174","TACNA",269714,0.83758722,225909,174077,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",4332,0.02489,"2018","1"
"1175","TACNA",269714,0.83758722,225909,174077,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",3166,0.01819,"2018","1"
"1176","TACNA",269714,0.83758722,225909,174077,"ACCION POPULAR","PARTIDO POLÍTICO",3017,0.01733,"2018","1"
"1177","TACNA",269714,0.83758722,225909,174077,"PERU NACION","PARTIDO POLÍTICO",1890,0.01086,"2018","1"
"1178","TACNA",269714,0.83758722,225909,174077,"FUERZA POPULAR","PARTIDO POLÍTICO",1389,0.00798,"2018","1"
"1179","TACNA",269714,0.83758722,225909,174077,"UNION POR EL PERU","PARTIDO POLÍTICO",1174,0.00674,"2018","1"
"1180","TACNA",269714,0.83758722,225909,174077,"VOTOS NULOS",NA,29151,0.16746,"2018","1"
"1181","TACNA",269714,0.83758722,225909,174077,"VOTOS EN BLANCO",NA,22681,0.13029,"2018","1"
"1182","TUMBES",163849,0.81694731,133856,100837,"MOVIMIENTO INDEPENDIENTE REGIONAL FAENA","MOVIMIENTO REGIONAL",24174,0.23973,"2018","1"
"1183","TUMBES",163849,0.81694731,133856,100837,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",17047,0.16906,"2018","1"
"1184","TUMBES",163849,0.81694731,133856,100837,"MOVIMIENTO DE INCLUSION REGIONAL","MOVIMIENTO REGIONAL",10643,0.10555,"2018","1"
"1185","TUMBES",163849,0.81694731,133856,100837,"MOVIMIENTO POLITICO REGIONAL DIGNIDAD TUMBESINA","MOVIMIENTO REGIONAL",8843,0.0877,"2018","1"
"1186","TUMBES",163849,0.81694731,133856,100837,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",6998,0.0694,"2018","1"
"1187","TUMBES",163849,0.81694731,133856,100837,"SOLIDARIDAD NACIONAL","PARTIDO POLÍTICO",6805,0.06749,"2018","1"
"1188","TUMBES",163849,0.81694731,133856,100837,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",6336,0.06283,"2018","1"
"1189","TUMBES",163849,0.81694731,133856,100837,"RECONSTRUCCION CON OBRAS MAS OBRAS PARA UN TUMBES BELLO","MOVIMIENTO REGIONAL",4112,0.04078,"2018","1"
"1190","TUMBES",163849,0.81694731,133856,100837,"FUERZA POPULAR","PARTIDO POLÍTICO",2951,0.02927,"2018","1"
"1191","TUMBES",163849,0.81694731,133856,100837,"MOVIMIENTO INDEPENDIENTE REGIONAL YO SI AMO A TUMBES","MOVIMIENTO REGIONAL",2365,0.02345,"2018","1"
"1192","TUMBES",163849,0.81694731,133856,100837,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",2091,0.02074,"2018","1"
"1193","TUMBES",163849,0.81694731,133856,100837,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",1934,0.01918,"2018","1"
"1194","TUMBES",163849,0.81694731,133856,100837,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",1814,0.01799,"2018","1"
"1195","TUMBES",163849,0.81694731,133856,100837,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",1603,0.0159,"2018","1"
"1196","TUMBES",163849,0.81694731,133856,100837,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",1225,0.01215,"2018","1"
"1197","TUMBES",163849,0.81694731,133856,100837,"PERU NACION","PARTIDO POLÍTICO",1029,0.0102,"2018","1"
"1198","TUMBES",163849,0.81694731,133856,100837,"VAMOS PERU","PARTIDO POLÍTICO",867,0.0086,"2018","1"
"1199","TUMBES",163849,0.81694731,133856,100837,"VOTOS EN BLANCO",NA,18380,0.18227,"2018","1"
"1200","TUMBES",163849,0.81694731,133856,100837,"VOTOS NULOS",NA,14639,0.14517,"2018","1"
"1201","CALLAO",792637,0.8224799,651928,498284,"POR TI CALLAO","MOVIMIENTO REGIONAL",157587,0.31626,"2018","1"
"1202","CALLAO",792637,0.8224799,651928,498284,"FUERZA CHALACA","MOVIMIENTO REGIONAL",100603,0.2019,"2018","1"
"1203","CALLAO",792637,0.8224799,651928,498284,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",96701,0.19407,"2018","1"
"1204","CALLAO",792637,0.8224799,651928,498284,"PERU NACION","PARTIDO POLÍTICO",31493,0.0632,"2018","1"
"1205","CALLAO",792637,0.8224799,651928,498284,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",28246,0.05669,"2018","1"
"1206","CALLAO",792637,0.8224799,651928,498284,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",23073,0.0463,"2018","1"
"1207","CALLAO",792637,0.8224799,651928,498284,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",17698,0.03552,"2018","1"
"1208","CALLAO",792637,0.8224799,651928,498284,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",15569,0.03125,"2018","1"
"1209","CALLAO",792637,0.8224799,651928,498284,"UNION POR EL PERU","PARTIDO POLÍTICO",9612,0.01929,"2018","1"
"1210","CALLAO",792637,0.8224799,651928,498284,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",9544,0.01915,"2018","1"
"1211","CALLAO",792637,0.8224799,651928,498284,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",8158,0.01637,"2018","1"
"1212","CALLAO",792637,0.8224799,651928,498284,"VOTOS NULOS",NA,89477,0.17957,"2018","1"
"1213","CALLAO",792637,0.8224799,651928,498284,"VOTOS EN BLANCO",NA,64167,0.12878,"2018","1"
"1214","UCAYALI",365109,0.73573097,268622,220502,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",80865,0.36673,"2018","1"
"1215","UCAYALI",365109,0.73573097,268622,220502,"UCAYALI REGION CON FUTURO","MOVIMIENTO REGIONAL",49023,0.22232,"2018","1"
"1216","UCAYALI",365109,0.73573097,268622,220502,"TODOS SOMOS UCAYALI","MOVIMIENTO REGIONAL",25117,0.11391,"2018","1"
"1217","UCAYALI",365109,0.73573097,268622,220502,"ACCION POPULAR","PARTIDO POLÍTICO",20443,0.09271,"2018","1"
"1218","UCAYALI",365109,0.73573097,268622,220502,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",17066,0.0774,"2018","1"
"1219","UCAYALI",365109,0.73573097,268622,220502,"FUERZA POPULAR","PARTIDO POLÍTICO",9583,0.04346,"2018","1"
"1220","UCAYALI",365109,0.73573097,268622,220502,"TODOS POR EL PERU","PARTIDO POLÍTICO",6263,0.0284,"2018","1"
"1221","UCAYALI",365109,0.73573097,268622,220502,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",6237,0.02829,"2018","1"
"1222","UCAYALI",365109,0.73573097,268622,220502,"PERU LIBERTARIO","PARTIDO POLÍTICO",2331,0.01057,"2018","1"
"1223","UCAYALI",365109,0.73573097,268622,220502,"CIENCIA Y ACCION MOVILIZADORA DE UCAYALI","MOVIMIENTO REGIONAL",1815,0.00823,"2018","1"
"1224","UCAYALI",365109,0.73573097,268622,220502,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",1759,0.00798,"2018","1"
"1225","UCAYALI",365109,0.73573097,268622,220502,"VOTOS EN BLANCO",NA,27341,0.12399,"2018","1"
"1226","UCAYALI",365109,0.73573097,268622,220502,"VOTOS NULOS",NA,20779,0.09423,"2018","1"
